"lat","lon","year","month","fleet","catch","hooks"
-10,-145,1983,11,"JPN",2,10744
-5,-145,1983,11,"JPN",0,25716
5,-145,1983,11,"JPN",0,7314
30,-145,1983,11,"JPN",8,47431
-15,-140,1983,11,"JPN",14,27984
-10,-140,1983,11,"JPN",16,158145
-5,-140,1983,11,"JPN",1,43885
20,-140,1983,11,"JPN",0,5247
25,-140,1983,11,"JPN",0,2862
30,-140,1983,11,"JPN",2,29304
-15,-135,1983,11,"JPN",205,535038
-10,-135,1983,11,"JPN",23,175244
-5,-135,1983,11,"JPN",2,38105
15,-135,1983,11,"JPN",0,11660
20,-135,1983,11,"JPN",1,72923
30,-135,1983,11,"JPN",2,20663
-15,-130,1983,11,"JPN",265,630709
-10,-130,1983,11,"JPN",22,193663
-5,-130,1983,11,"JPN",0,5173
15,-130,1983,11,"JPN",0,17808
20,-130,1983,11,"JPN",13,573438
25,-130,1983,11,"JPN",1,25460
30,-130,1983,11,"JPN",4,61330
-15,-125,1983,11,"JPN",423,856548
-10,-125,1983,11,"JPN",85,315196
-5,-125,1983,11,"JPN",1,27367
-20,-120,1983,11,"JPN",3,15476
-15,-120,1983,11,"JPN",673,1227338
-10,-120,1983,11,"JPN",57,218036
-5,-120,1983,11,"JPN",2,33313
25,-120,1983,11,"JPN",441,201541
-20,-115,1983,11,"JPN",37,40381
-15,-115,1983,11,"JPN",626,1352425
-10,-115,1983,11,"JPN",26,141551
20,-115,1983,11,"JPN",45,32160
25,-115,1983,11,"JPN",152,77765
-20,-110,1983,11,"JPN",24,20728
-15,-110,1983,11,"JPN",214,372043
-10,-110,1983,11,"JPN",103,164051
-5,-110,1983,11,"JPN",70,73009
-20,-105,1983,11,"JPN",5,2290
-15,-105,1983,11,"JPN",575,396368
-10,-105,1983,11,"JPN",8,29600
0,-105,1983,11,"JPN",1,2703
-15,-100,1983,11,"JPN",332,245969
0,-100,1983,11,"JPN",1,5406
-15,-95,1983,11,"JPN",4,7659
-5,-95,1983,11,"JPN",1,2564
0,-95,1983,11,"JPN",0,5459
-25,-90,1983,11,"JPN",12,17527
-20,-90,1983,11,"JPN",3,4664
-15,-90,1983,11,"JPN",4,7356
0,-90,1983,11,"JPN",2,58565
-25,-85,1983,11,"JPN",5,13012
-15,-85,1983,11,"JPN",1,2597
-10,-85,1983,11,"JPN",17,126294
-5,-85,1983,11,"JPN",145,617737
0,-85,1983,11,"JPN",11,245043
0,-80,1983,11,"JPN",1,14293
-10,-150,1984,11,"JPN",27,157420
-5,-150,1984,11,"JPN",61,360935
15,-150,1984,11,"JPN",0,2610
20,-150,1984,11,"JPN",1,23594
30,-150,1984,11,"JPN",67,179040
35,-150,1984,11,"JPN",94,248565
-15,-145,1984,11,"JPN",0,2964
-10,-145,1984,11,"JPN",8,90462
-5,-145,1984,11,"JPN",22,162896
5,-145,1984,11,"JPN",6,38400
20,-145,1984,11,"JPN",1,29315
25,-145,1984,11,"JPN",0,15725
30,-145,1984,11,"JPN",10,32532
35,-145,1984,11,"JPN",82,175933
-15,-140,1984,11,"JPN",7,21837
-10,-140,1984,11,"JPN",29,210270
-5,-140,1984,11,"JPN",9,94500
0,-140,1984,11,"JPN",0,4800
5,-140,1984,11,"JPN",2,21600
15,-140,1984,11,"JPN",1,33840
20,-140,1984,11,"JPN",2,112327
25,-140,1984,11,"JPN",0,3150
30,-140,1984,11,"JPN",1,43415
35,-140,1984,11,"JPN",93,46670
-15,-135,1984,11,"JPN",122,329988
-10,-135,1984,11,"JPN",54,358425
-5,-135,1984,11,"JPN",0,2200
5,-135,1984,11,"JPN",1,18240
15,-135,1984,11,"JPN",0,38220
20,-135,1984,11,"JPN",1,172819
25,-135,1984,11,"JPN",0,6262
30,-135,1984,11,"JPN",1,37296
-15,-130,1984,11,"JPN",304,698812
-10,-130,1984,11,"JPN",114,801291
5,-130,1984,11,"JPN",3,36800
20,-130,1984,11,"JPN",4,117203
25,-130,1984,11,"JPN",0,6111
-15,-125,1984,11,"JPN",216,646292
-10,-125,1984,11,"JPN",135,828458
-15,-120,1984,11,"JPN",157,361609
-10,-120,1984,11,"JPN",25,149798
-5,-120,1984,11,"JPN",4,11600
0,-120,1984,11,"JPN",2,36126
5,-120,1984,11,"JPN",0,2400
25,-120,1984,11,"JPN",0,3150
-15,-115,1984,11,"JPN",232,560565
-10,-115,1984,11,"JPN",69,235119
-5,-115,1984,11,"JPN",3,4920
0,-115,1984,11,"JPN",7,33179
5,-115,1984,11,"JPN",2,4786
15,-115,1984,11,"JPN",1,9900
20,-115,1984,11,"JPN",192,89200
25,-115,1984,11,"JPN",136,26150
-15,-110,1984,11,"JPN",271,508226
-10,-110,1984,11,"JPN",5,11870
0,-110,1984,11,"JPN",3,11580
5,-110,1984,11,"JPN",10,52030
-20,-105,1984,11,"JPN",17,14233
-15,-105,1984,11,"JPN",346,444785
-10,-105,1984,11,"JPN",5,15940
0,-105,1984,11,"JPN",5,67834
5,-105,1984,11,"JPN",0,5040
-20,-100,1984,11,"JPN",2,5260
-15,-100,1984,11,"JPN",28,73058
-10,-100,1984,11,"JPN",0,7420
-5,-100,1984,11,"JPN",9,90070
0,-100,1984,11,"JPN",37,243544
-5,-95,1984,11,"JPN",7,10215
0,-95,1984,11,"JPN",0,2565
-15,-90,1984,11,"JPN",7,14364
-5,-90,1984,11,"JPN",5,119190
0,-90,1984,11,"JPN",6,17710
-25,-85,1984,11,"JPN",34,23998
-20,-85,1984,11,"JPN",53,62462
-5,-85,1984,11,"JPN",21,384190
0,-85,1984,11,"JPN",0,21210
-10,-150,1985,11,"JPN",7,49512
-5,-150,1985,11,"JPN",79,356689
25,-150,1985,11,"JPN",1,19110
30,-150,1985,11,"JPN",25,248292
35,-150,1985,11,"JPN",89,463270
-10,-145,1985,11,"JPN",6,22959
-5,-145,1985,11,"JPN",19,72413
20,-145,1985,11,"JPN",0,8899
25,-145,1985,11,"JPN",2,10285
30,-145,1985,11,"JPN",23,266246
35,-145,1985,11,"JPN",16,78774
-15,-140,1985,11,"JPN",6,15399
-10,-140,1985,11,"JPN",58,295587
-5,-140,1985,11,"JPN",15,94282
20,-140,1985,11,"JPN",6,18249
25,-140,1985,11,"JPN",0,15689
30,-140,1985,11,"JPN",15,99401
35,-140,1985,11,"JPN",0,3167
-25,-135,1985,11,"JPN",0,2759
-15,-135,1985,11,"JPN",301,628334
-10,-135,1985,11,"JPN",48,285595
-5,-135,1985,11,"JPN",5,55084
0,-135,1985,11,"JPN",0,9909
20,-135,1985,11,"JPN",5,90543
25,-135,1985,11,"JPN",1,11813
30,-135,1985,11,"JPN",0,2953
-25,-130,1985,11,"JPN",38,43846
-20,-130,1985,11,"JPN",58,61107
-15,-130,1985,11,"JPN",514,995739
-10,-130,1985,11,"JPN",27,102002
-5,-130,1985,11,"JPN",5,58535
0,-130,1985,11,"JPN",25,61944
25,-130,1985,11,"JPN",0,2696
-25,-125,1985,11,"JPN",17,17714
-20,-125,1985,11,"JPN",13,14081
-15,-125,1985,11,"JPN",243,662302
-10,-125,1985,11,"JPN",15,131744
-5,-125,1985,11,"JPN",4,37173
0,-125,1985,11,"JPN",9,23978
5,-125,1985,11,"JPN",11,4820
-15,-120,1985,11,"JPN",99,314283
-10,-120,1985,11,"JPN",5,20549
-5,-120,1985,11,"JPN",0,18458
0,-120,1985,11,"JPN",0,2534
-15,-115,1985,11,"JPN",53,137788
0,-115,1985,11,"JPN",2,12669
-15,-110,1985,11,"JPN",17,34046
0,-110,1985,11,"JPN",0,8034
-15,-105,1985,11,"JPN",4,26720
-10,-105,1985,11,"JPN",3,14956
0,-105,1985,11,"JPN",31,132947
5,-105,1985,11,"JPN",0,21429
-15,-100,1985,11,"JPN",42,76283
-10,-100,1985,11,"JPN",0,2627
-5,-100,1985,11,"JPN",12,117516
0,-100,1985,11,"JPN",112,480218
-20,-95,1985,11,"JPN",29,30671
-15,-95,1985,11,"JPN",61,263613
-10,-95,1985,11,"JPN",0,43445
-5,-95,1985,11,"JPN",1,7128
0,-95,1985,11,"JPN",3,15296
-25,-90,1985,11,"JPN",13,18970
-20,-90,1985,11,"JPN",5,8657
-15,-90,1985,11,"JPN",25,84230
-5,-90,1985,11,"JPN",1,5271
0,-90,1985,11,"JPN",0,2276
-25,-85,1985,11,"JPN",13,19551
-20,-85,1985,11,"JPN",21,53582
-15,-85,1985,11,"JPN",4,16632
-5,-85,1985,11,"JPN",137,290354
0,-85,1985,11,"JPN",9,30390
-10,-150,1986,11,"JPN",2,18400
-5,-150,1986,11,"JPN",43,140703
0,-150,1986,11,"JPN",39,124409
5,-150,1986,11,"JPN",1,38998
25,-150,1986,11,"JPN",1,25210
30,-150,1986,11,"JPN",27,95159
-10,-145,1986,11,"JPN",1,2859
-5,-145,1986,11,"JPN",37,97679
25,-145,1986,11,"JPN",6,116360
30,-145,1986,11,"JPN",226,40454
-15,-140,1986,11,"JPN",75,110230
-10,-140,1986,11,"JPN",33,171637
-5,-140,1986,11,"JPN",204,507515
0,-140,1986,11,"JPN",6,14891
20,-140,1986,11,"JPN",0,25738
25,-140,1986,11,"JPN",6,159268
30,-140,1986,11,"JPN",0,5800
-15,-135,1986,11,"JPN",322,728711
-10,-135,1986,11,"JPN",110,516398
-5,-135,1986,11,"JPN",254,518521
15,-135,1986,11,"JPN",0,32149
20,-135,1986,11,"JPN",21,742614
25,-135,1986,11,"JPN",14,191919
30,-135,1986,11,"JPN",1,26800
-20,-130,1986,11,"JPN",11,17772
-15,-130,1986,11,"JPN",366,949287
-10,-130,1986,11,"JPN",29,199464
-5,-130,1986,11,"JPN",251,798778
15,-130,1986,11,"JPN",0,19391
20,-130,1986,11,"JPN",13,486055
25,-130,1986,11,"JPN",0,98125
-20,-125,1986,11,"JPN",1,9477
-15,-125,1986,11,"JPN",361,1062422
-10,-125,1986,11,"JPN",202,855416
-5,-125,1986,11,"JPN",102,435460
-15,-120,1986,11,"JPN",322,1033006
-10,-120,1986,11,"JPN",243,1013602
-5,-120,1986,11,"JPN",1,27911
-15,-115,1986,11,"JPN",255,640546
-10,-115,1986,11,"JPN",152,452301
15,-115,1986,11,"JPN",69,68365
20,-115,1986,11,"JPN",261,95083
25,-115,1986,11,"JPN",264,41580
-20,-110,1986,11,"JPN",2,2808
-15,-110,1986,11,"JPN",114,251020
-10,-110,1986,11,"JPN",50,245221
-5,-110,1986,11,"JPN",1,9017
20,-110,1986,11,"JPN",10,2430
-15,-105,1986,11,"JPN",103,232848
-10,-105,1986,11,"JPN",56,461440
-5,-105,1986,11,"JPN",1,37719
-15,-100,1986,11,"JPN",5,11507
-5,-100,1986,11,"JPN",31,192959
-15,-95,1986,11,"JPN",0,5897
-5,-95,1986,11,"JPN",70,168671
-5,-90,1986,11,"JPN",2,53268
0,-90,1986,11,"JPN",14,61856
-5,-85,1986,11,"JPN",24,164025
0,-85,1986,11,"JPN",1,59110
-5,-150,1987,11,"JPN",1,9280
0,-150,1987,11,"JPN",10,72181
5,-150,1987,11,"JPN",7,68110
30,-150,1987,11,"JPN",134,241233
35,-150,1987,11,"JPN",2,6328
-10,-145,1987,11,"JPN",1,2941
-5,-145,1987,11,"JPN",8,44150
0,-145,1987,11,"JPN",25,76562
5,-145,1987,11,"JPN",1,23821
25,-145,1987,11,"JPN",0,8100
30,-145,1987,11,"JPN",58,234072
35,-145,1987,11,"JPN",7,9492
-15,-140,1987,11,"JPN",23,51596
-10,-140,1987,11,"JPN",63,236317
-5,-140,1987,11,"JPN",66,302797
0,-140,1987,11,"JPN",14,46096
5,-140,1987,11,"JPN",8,23276
20,-140,1987,11,"JPN",1,65088
25,-140,1987,11,"JPN",2,11520
30,-140,1987,11,"JPN",0,20619
-25,-135,1987,11,"JPN",5,71099
-15,-135,1987,11,"JPN",121,310970
-10,-135,1987,11,"JPN",89,425138
-5,-135,1987,11,"JPN",57,229984
0,-135,1987,11,"JPN",2,20592
5,-135,1987,11,"JPN",2,52537
15,-135,1987,11,"JPN",0,6496
20,-135,1987,11,"JPN",3,177251
25,-135,1987,11,"JPN",0,7119
30,-135,1987,11,"JPN",0,6611
-25,-130,1987,11,"JPN",19,48983
-20,-130,1987,11,"JPN",2,5920
-15,-130,1987,11,"JPN",403,862892
-10,-130,1987,11,"JPN",201,1046826
-5,-130,1987,11,"JPN",23,117203
0,-130,1987,11,"JPN",11,23710
5,-130,1987,11,"JPN",0,17997
15,-130,1987,11,"JPN",1,13138
20,-130,1987,11,"JPN",2,134181
25,-130,1987,11,"JPN",0,5650
-25,-125,1987,11,"JPN",0,3295
-15,-125,1987,11,"JPN",383,802131
-10,-125,1987,11,"JPN",190,1031703
-5,-125,1987,11,"JPN",68,317665
0,-125,1987,11,"JPN",0,2999
5,-125,1987,11,"JPN",6,15994
-20,-120,1987,11,"JPN",18,8687
-15,-120,1987,11,"JPN",363,934114
-10,-120,1987,11,"JPN",97,703021
-5,-120,1987,11,"JPN",13,133564
5,-120,1987,11,"JPN",6,21325
20,-120,1987,11,"JPN",0,6496
25,-120,1987,11,"JPN",168,22570
-15,-115,1987,11,"JPN",357,735984
-10,-115,1987,11,"JPN",71,282528
-5,-115,1987,11,"JPN",29,205061
15,-115,1987,11,"JPN",30,52804
20,-115,1987,11,"JPN",302,107779
25,-115,1987,11,"JPN",592,87874
-15,-110,1987,11,"JPN",651,1135876
-10,-110,1987,11,"JPN",473,1219250
-5,-110,1987,11,"JPN",4,26299
-15,-105,1987,11,"JPN",251,436442
-10,-105,1987,11,"JPN",146,503324
-5,-105,1987,11,"JPN",10,145470
0,-105,1987,11,"JPN",1,37441
-15,-100,1987,11,"JPN",14,38055
-10,-100,1987,11,"JPN",4,23324
-5,-100,1987,11,"JPN",286,284326
0,-100,1987,11,"JPN",40,180984
-5,-95,1987,11,"JPN",246,195504
0,-95,1987,11,"JPN",27,96628
-15,-90,1987,11,"JPN",1,9607
-5,-90,1987,11,"JPN",75,97223
0,-90,1987,11,"JPN",2,24528
-25,-85,1987,11,"JPN",7,3358
-15,-85,1987,11,"JPN",4,17356
-5,-85,1987,11,"JPN",156,173752
0,-85,1987,11,"JPN",3,17328
-25,-75,1987,11,"JPN",5,3229
-10,-150,1988,11,"JPN",20,52781
-5,-150,1988,11,"JPN",13,43111
25,-150,1988,11,"JPN",1,2696
30,-150,1988,11,"JPN",119,362428
35,-150,1988,11,"JPN",42,65082
-15,-145,1988,11,"JPN",12,40040
-10,-145,1988,11,"JPN",0,18174
-5,-145,1988,11,"JPN",1,7422
30,-145,1988,11,"JPN",48,129395
-15,-140,1988,11,"JPN",23,59610
-10,-140,1988,11,"JPN",106,409934
20,-140,1988,11,"JPN",0,14722
25,-140,1988,11,"JPN",1,3178
30,-140,1988,11,"JPN",13,43485
-15,-135,1988,11,"JPN",823,1742892
-10,-135,1988,11,"JPN",629,2589375
15,-135,1988,11,"JPN",0,11308
20,-135,1988,11,"JPN",17,570627
25,-135,1988,11,"JPN",1,12690
30,-135,1988,11,"JPN",0,8089
-20,-130,1988,11,"JPN",25,6750
-15,-130,1988,11,"JPN",991,2050403
-10,-130,1988,11,"JPN",487,2563012
15,-130,1988,11,"JPN",1,10747
20,-130,1988,11,"JPN",33,677938
25,-130,1988,11,"JPN",1,33240
-20,-125,1988,11,"JPN",4,22075
-15,-125,1988,11,"JPN",793,1958388
-10,-125,1988,11,"JPN",206,821502
20,-125,1988,11,"JPN",1,17334
25,-125,1988,11,"JPN",0,2889
-20,-120,1988,11,"JPN",0,2706
-15,-120,1988,11,"JPN",214,528981
-10,-120,1988,11,"JPN",17,77328
25,-120,1988,11,"JPN",95,11000
-20,-115,1988,11,"JPN",15,10758
-15,-115,1988,11,"JPN",103,122510
-10,-115,1988,11,"JPN",3,5906
15,-115,1988,11,"JPN",19,5720
20,-115,1988,11,"JPN",1005,309567
25,-115,1988,11,"JPN",54,14124
-20,-110,1988,11,"JPN",6,2640
-15,-110,1988,11,"JPN",32,13200
-15,-105,1988,11,"JPN",6,2772
-20,-100,1988,11,"JPN",4,3068
-5,-100,1988,11,"JPN",96,97734
0,-100,1988,11,"JPN",1,8910
-5,-95,1988,11,"JPN",139,121337
0,-95,1988,11,"JPN",11,40601
-5,-90,1988,11,"JPN",2,14966
0,-90,1988,11,"JPN",0,9141
-5,-85,1988,11,"JPN",55,291335
0,-85,1988,11,"JPN",4,33245
-25,-150,1989,11,"JPN",19,21294
-10,-150,1989,11,"JPN",7,31945
-5,-150,1989,11,"JPN",161,565131
0,-150,1989,11,"JPN",44,201354
5,-150,1989,11,"JPN",4,105561
10,-150,1989,11,"JPN",1,23626
15,-150,1989,11,"JPN",1,28205
20,-150,1989,11,"JPN",7,122185
25,-150,1989,11,"JPN",18,173309
30,-150,1989,11,"JPN",9,95050
35,-150,1989,11,"JPN",6,14527
-5,-145,1989,11,"JPN",53,210404
0,-145,1989,11,"JPN",56,152615
5,-145,1989,11,"JPN",31,234224
15,-145,1989,11,"JPN",1,15750
20,-145,1989,11,"JPN",9,143278
25,-145,1989,11,"JPN",6,134183
30,-145,1989,11,"JPN",2,28145
-30,-140,1989,11,"JPN",5,18252
-15,-140,1989,11,"JPN",14,37795
-10,-140,1989,11,"JPN",165,678584
-5,-140,1989,11,"JPN",72,208609
0,-140,1989,11,"JPN",24,81750
5,-140,1989,11,"JPN",10,119960
10,-140,1989,11,"JPN",5,20972
15,-140,1989,11,"JPN",0,72992
20,-140,1989,11,"JPN",3,145185
25,-140,1989,11,"JPN",2,22117
30,-140,1989,11,"JPN",0,14464
-15,-135,1989,11,"JPN",686,1423862
-10,-135,1989,11,"JPN",226,893978
-5,-135,1989,11,"JPN",27,134216
0,-135,1989,11,"JPN",2,5368
5,-135,1989,11,"JPN",9,127288
15,-135,1989,11,"JPN",9,520608
20,-135,1989,11,"JPN",21,693453
25,-135,1989,11,"JPN",2,54460
30,-135,1989,11,"JPN",8,103397
-15,-130,1989,11,"JPN",251,536519
-10,-130,1989,11,"JPN",55,244034
-5,-130,1989,11,"JPN",3,58601
0,-130,1989,11,"JPN",21,60827
5,-130,1989,11,"JPN",14,65712
15,-130,1989,11,"JPN",7,103238
20,-130,1989,11,"JPN",11,554838
25,-130,1989,11,"JPN",6,112899
30,-130,1989,11,"JPN",14,71054
-15,-125,1989,11,"JPN",56,176757
-10,-125,1989,11,"JPN",29,104700
-5,-125,1989,11,"JPN",0,2520
0,-125,1989,11,"JPN",2,5021
5,-125,1989,11,"JPN",1,2688
20,-125,1989,11,"JPN",1,21768
25,-125,1989,11,"JPN",0,9176
-10,-120,1989,11,"JPN",11,20160
-5,-120,1989,11,"JPN",1,3003
0,-120,1989,11,"JPN",62,44080
5,-120,1989,11,"JPN",16,54831
-30,-115,1989,11,"JPN",0,2650
-15,-115,1989,11,"JPN",1,2530
-10,-115,1989,11,"JPN",2,5414
-5,-115,1989,11,"JPN",9,23205
0,-115,1989,11,"JPN",66,81879
5,-115,1989,11,"JPN",9,20123
10,-115,1989,11,"JPN",9,29425
15,-115,1989,11,"JPN",0,2675
-25,-110,1989,11,"JPN",0,2650
-10,-110,1989,11,"JPN",3,64075
-5,-110,1989,11,"JPN",11,76057
0,-110,1989,11,"JPN",594,669525
5,-110,1989,11,"JPN",33,54080
10,-110,1989,11,"JPN",7,34775
15,-110,1989,11,"JPN",3,27508
-30,-105,1989,11,"JPN",2,5300
-15,-105,1989,11,"JPN",6,27419
-10,-105,1989,11,"JPN",9,110817
-5,-105,1989,11,"JPN",6,20352
0,-105,1989,11,"JPN",1124,1192340
5,-105,1989,11,"JPN",45,47886
-10,-100,1989,11,"JPN",0,3087
-5,-100,1989,11,"JPN",18,200621
0,-100,1989,11,"JPN",850,1253972
-5,-95,1989,11,"JPN",27,31639
0,-95,1989,11,"JPN",74,108217
-15,-90,1989,11,"JPN",0,33284
-10,-90,1989,11,"JPN",0,3638
0,-90,1989,11,"JPN",1,18522
-5,-85,1989,11,"JPN",8,95141
0,-85,1989,11,"JPN",0,30520
-10,-150,1990,11,"JPN",1,8049
-5,-150,1990,11,"JPN",11,56639
0,-150,1990,11,"JPN",4,59605
5,-150,1990,11,"JPN",3,40596
25,-150,1990,11,"JPN",8,24470
30,-150,1990,11,"JPN",1,4077
35,-150,1990,11,"JPN",19,41019
-10,-145,1990,11,"JPN",36,134323
-5,-145,1990,11,"JPN",81,270560
0,-145,1990,11,"JPN",44,372552
5,-145,1990,11,"JPN",21,190443
20,-145,1990,11,"JPN",0,9579
-15,-140,1990,11,"JPN",63,108970
-10,-140,1990,11,"JPN",147,461776
-5,-140,1990,11,"JPN",67,247125
0,-140,1990,11,"JPN",138,454674
5,-140,1990,11,"JPN",72,328779
15,-140,1990,11,"JPN",0,3183
20,-140,1990,11,"JPN",1,108074
-15,-135,1990,11,"JPN",284,485834
-10,-135,1990,11,"JPN",309,1472633
-5,-135,1990,11,"JPN",149,605233
0,-135,1990,11,"JPN",67,228532
5,-135,1990,11,"JPN",65,386258
15,-135,1990,11,"JPN",0,48837
20,-135,1990,11,"JPN",40,321365
30,-135,1990,11,"JPN",34,134904
-15,-130,1990,11,"JPN",467,895311
-10,-130,1990,11,"JPN",244,1234798
-5,-130,1990,11,"JPN",66,209948
0,-130,1990,11,"JPN",47,83813
5,-130,1990,11,"JPN",2,10995
15,-130,1990,11,"JPN",0,3339
20,-130,1990,11,"JPN",26,137275
30,-130,1990,11,"JPN",77,244194
-20,-125,1990,11,"JPN",2,5286
-15,-125,1990,11,"JPN",338,717442
-10,-125,1990,11,"JPN",308,1189901
-5,-125,1990,11,"JPN",63,121034
0,-125,1990,11,"JPN",57,113403
5,-125,1990,11,"JPN",0,2270
-15,-120,1990,11,"JPN",67,244247
-10,-120,1990,11,"JPN",102,321394
-5,-120,1990,11,"JPN",15,29026
0,-120,1990,11,"JPN",31,67909
5,-120,1990,11,"JPN",2,4919
-15,-115,1990,11,"JPN",36,62862
-10,-115,1990,11,"JPN",7,49424
-5,-115,1990,11,"JPN",2,57866
0,-115,1990,11,"JPN",117,114989
5,-115,1990,11,"JPN",15,18130
-15,-110,1990,11,"JPN",15,23728
-10,-110,1990,11,"JPN",7,23795
-5,-110,1990,11,"JPN",1,17486
0,-110,1990,11,"JPN",225,368070
-15,-105,1990,11,"JPN",2,12308
-10,-105,1990,11,"JPN",25,300629
-5,-105,1990,11,"JPN",1,12086
0,-105,1990,11,"JPN",459,604624
5,-105,1990,11,"JPN",19,41303
-15,-100,1990,11,"JPN",8,9429
-10,-100,1990,11,"JPN",3,33700
-5,-100,1990,11,"JPN",254,495365
0,-100,1990,11,"JPN",156,706519
-15,-95,1990,11,"JPN",12,62477
-5,-95,1990,11,"JPN",66,57296
0,-95,1990,11,"JPN",86,249581
-15,-90,1990,11,"JPN",76,153213
-10,-90,1990,11,"JPN",2,43969
-5,-90,1990,11,"JPN",3,90030
0,-90,1990,11,"JPN",2,127404
-25,-85,1990,11,"JPN",14,6330
-5,-85,1990,11,"JPN",4,57680
0,-85,1990,11,"JPN",2,38476
-35,-150,1991,11,"JPN",3,8968
-10,-150,1991,11,"JPN",0,2827
0,-150,1991,11,"JPN",4,13280
5,-150,1991,11,"JPN",1,47451
10,-150,1991,11,"JPN",1,10407
20,-150,1991,11,"JPN",1,8515
25,-150,1991,11,"JPN",2,44840
30,-150,1991,11,"JPN",11,43866
35,-150,1991,11,"JPN",4,13597
-10,-145,1991,11,"JPN",1,8885
-5,-145,1991,11,"JPN",3,11015
0,-145,1991,11,"JPN",3,44167
5,-145,1991,11,"JPN",0,5634
20,-145,1991,11,"JPN",3,37732
25,-145,1991,11,"JPN",1,100301
-10,-140,1991,11,"JPN",15,77953
-5,-140,1991,11,"JPN",69,277994
0,-140,1991,11,"JPN",61,230464
5,-140,1991,11,"JPN",0,13109
20,-140,1991,11,"JPN",15,176421
25,-140,1991,11,"JPN",1,75864
30,-140,1991,11,"JPN",1,3382
35,-140,1991,11,"JPN",1,3000
-15,-135,1991,11,"JPN",205,565367
-10,-135,1991,11,"JPN",162,829136
-5,-135,1991,11,"JPN",200,1074527
0,-135,1991,11,"JPN",72,347010
5,-135,1991,11,"JPN",0,5099
20,-135,1991,11,"JPN",22,301900
25,-135,1991,11,"JPN",5,17642
30,-135,1991,11,"JPN",38,189129
-20,-130,1991,11,"JPN",17,39435
-15,-130,1991,11,"JPN",746,1680697
-10,-130,1991,11,"JPN",195,1230022
-5,-130,1991,11,"JPN",82,490672
0,-130,1991,11,"JPN",134,360201
5,-130,1991,11,"JPN",0,8072
20,-130,1991,11,"JPN",0,123874
25,-130,1991,11,"JPN",13,88489
30,-130,1991,11,"JPN",147,804749
35,-130,1991,11,"JPN",1,3040
-25,-125,1991,11,"JPN",3,16231
-20,-125,1991,11,"JPN",20,48879
-15,-125,1991,11,"JPN",429,919165
-10,-125,1991,11,"JPN",192,1022417
-5,-125,1991,11,"JPN",3,28855
0,-125,1991,11,"JPN",35,139008
5,-125,1991,11,"JPN",5,13855
20,-125,1991,11,"JPN",0,3012
-25,-120,1991,11,"JPN",20,54176
-15,-120,1991,11,"JPN",260,759258
-10,-120,1991,11,"JPN",142,751893
-5,-120,1991,11,"JPN",0,2670
0,-120,1991,11,"JPN",48,76026
15,-120,1991,11,"JPN",0,16752
20,-120,1991,11,"JPN",0,2325
-25,-115,1991,11,"JPN",41,173594
-20,-115,1991,11,"JPN",9,21381
-15,-115,1991,11,"JPN",185,474383
-10,-115,1991,11,"JPN",61,307082
-5,-115,1991,11,"JPN",2,13779
-15,-110,1991,11,"JPN",151,248002
-10,-110,1991,11,"JPN",21,72814
-5,-110,1991,11,"JPN",4,10952
15,-110,1991,11,"JPN",1,23034
-20,-105,1991,11,"JPN",4,9043
-15,-105,1991,11,"JPN",34,122675
-10,-105,1991,11,"JPN",30,137387
-5,-105,1991,11,"JPN",1,14511
0,-105,1991,11,"JPN",7,23243
-5,-100,1991,11,"JPN",77,633471
0,-100,1991,11,"JPN",3,23778
-20,-95,1991,11,"JPN",2,3036
-5,-95,1991,11,"JPN",76,296668
0,-95,1991,11,"JPN",40,137220
-20,-90,1991,11,"JPN",16,21576
-15,-90,1991,11,"JPN",126,244075
-10,-90,1991,11,"JPN",0,2513
-5,-90,1991,11,"JPN",0,19042
-5,-85,1991,11,"JPN",0,47556
0,-85,1991,11,"JPN",0,21381
-10,-150,1992,11,"JPN",22,28636
-5,-150,1992,11,"JPN",22,51555
0,-150,1992,11,"JPN",1,11918
5,-150,1992,11,"JPN",0,25290
15,-150,1992,11,"JPN",1,3025
20,-150,1992,11,"JPN",4,18988
25,-150,1992,11,"JPN",5,72047
30,-150,1992,11,"JPN",41,235246
35,-150,1992,11,"JPN",16,58623
-10,-145,1992,11,"JPN",35,42701
-5,-145,1992,11,"JPN",139,265786
5,-145,1992,11,"JPN",0,22092
20,-145,1992,11,"JPN",13,90280
30,-145,1992,11,"JPN",12,34630
35,-145,1992,11,"JPN",2,11365
-15,-140,1992,11,"JPN",7,7979
-10,-140,1992,11,"JPN",48,256911
-5,-140,1992,11,"JPN",43,138238
0,-140,1992,11,"JPN",0,2356
20,-140,1992,11,"JPN",8,148890
25,-140,1992,11,"JPN",0,6006
30,-140,1992,11,"JPN",18,123880
-20,-135,1992,11,"JPN",1,2660
-15,-135,1992,11,"JPN",289,668103
-10,-135,1992,11,"JPN",317,1364742
-5,-135,1992,11,"JPN",4,24618
0,-135,1992,11,"JPN",17,11824
5,-135,1992,11,"JPN",1,13223
15,-135,1992,11,"JPN",1,22366
20,-135,1992,11,"JPN",49,438369
25,-135,1992,11,"JPN",35,38900
30,-135,1992,11,"JPN",7,40968
-20,-130,1992,11,"JPN",25,39877
-15,-130,1992,11,"JPN",445,1067093
-10,-130,1992,11,"JPN",281,1772151
-5,-130,1992,11,"JPN",6,42190
0,-130,1992,11,"JPN",0,5797
